typeProject;before;project;version;file;start;end;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/Files.java;690;700;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/Files.java;692;700;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/Files.java;712;716;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/reflect/ClassPath.java;412;414;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/reflect/ClassPath.java;431;436;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/io/IoTestCase.java;75;83;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/test/com/google/common/collect/testing/features/FeatureEnumTest.java;77;85;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/Files.java;690;700;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/Files.java;692;700;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/Files.java;712;716;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/reflect/ClassPath.java;412;414;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/reflect/ClassPath.java;431;436;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/io/IoTestCase.java;75;83;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/test/com/google/common/collect/testing/features/FeatureEnumTest.java;77;85;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava/src/com/google/common/io/Files.java;731;741;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava/src/com/google/common/io/Files.java;733;741;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava/src/com/google/common/io/Files.java;753;757;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/io/IoTestCase.java;76;84;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-testlib/test/com/google/common/collect/testing/features/FeatureEnumTest.java;77;85;
