typeProject;before;project;version;file;name;type;start;end;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;52;52;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;53;53;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;54;54;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;59;59;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;60;60;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;61;61;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;65;65;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;66;66;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;67;67;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;71;71;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;72;72;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;76;76;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;77;77;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;87;87;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;90;90;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;100;100;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;103;103;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;114;114;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;117;117;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;128;128;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;132;132;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;169;169;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;170;170;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;174;174;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;175;175;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;179;179;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;180;180;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;200;200;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;204;204;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;209;209;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/CollectionStreamTester.java;stream;-;45;45;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/CollectionStreamTester.java;stream;-;52;52;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/CollectionStreamTester.java;stream;-;58;58;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/util/concurrent/AtomicLongMap.java;stream;-;257;257;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Iterables.java;stream;-;956;956;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Iterables.java;stream;-;986;986;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/FluentIterable.java;stream;-;840;840;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Sets.java;stream;-;762;762;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Sets.java;stream;-;762;762;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Sets.java;stream;-;828;828;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Sets.java;stream;-;882;882;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;62;62;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;63;63;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;73;73;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;81;81;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;126;132;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;374;386;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;420;435;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;467;467;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;551;566;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;595;595;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;642;657;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;686;686;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;734;749;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;778;778;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/collect/Synchronized.java;stream;-;181;181;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/benchmark/com/google/common/collect/StreamsBenchmark.java;stream;-;107;107;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/math/StatsTest.java;stream;-;620;620;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/math/StatsTest.java;stream;-;621;621;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/math/StatsTest.java;stream;-;622;622;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/math/StatsTest.java;stream;-;623;623;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/math/StatsTest.java;stream;-;624;624;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/math/StatsTest.java;stream;-;626;626;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/math/StatsTest.java;stream;-;628;628;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/FluentIterableTest.java;stream;-;928;928;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/FluentIterableTest.java;stream;-;929;929;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/FluentIterableTest.java;stream;-;930;930;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;52;52;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;53;53;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;54;54;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;59;59;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;60;60;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;61;61;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;65;65;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;66;66;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;67;67;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;71;71;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;72;72;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;76;76;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;77;77;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;87;87;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;90;90;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;100;100;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;103;103;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;114;114;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;117;117;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;128;128;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;132;132;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;169;169;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;170;170;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;174;174;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;175;175;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;179;179;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;180;180;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;200;200;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;204;204;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;209;209;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/CollectionStreamTester.java;stream;-;45;45;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/CollectionStreamTester.java;stream;-;52;52;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/CollectionStreamTester.java;stream;-;58;58;
